EMIS_ID,Private_Tutoring,Study_Hours,Sleep_Hours,Mobile_Usage_Hours,Motivation_Level,Stress_Level,Study_Environment,Parental_Education,Peer_Influence,Physical_Health_Rating,Attendance_Percentage,Risk_Level,Private_Tutoring_Encoded,Motivation_Level_Encoded,Stress_Level_Encoded,Study_Environment_Encoded,Parental_Education_Encoded,Peer_Influence_Encoded,Physical_Health_Rating_Encoded
2703101727100202,yes,0.75,8.0,3.0,motivated,rarely,with siblings,higher secondary / plus two or above,mostly encourage me,good,78.47,2,1,0,4,4,2,1,2
2703100947704267,no,0.75,8.0,3.0,not motivated at all,almost always,study on bed or floor,up to class 5,neither encourage nor distract,good,66.51,1,0,2,0,3,5,3,2
2502700188000320,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,55.98,0,0,2,0,0,5,0,1
2703100947905840,no,0.75,8.0,3.0,motivated,rarely,living room or kitchen,no formal education,neither encourage nor distract,good,73.21,1,0,0,4,0,4,3,2
2703109767901163,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,no formal education,neither encourage nor distract,good,75.6,2,0,2,0,0,4,3,2
2703100948200337,no,0.75,8.0,3.0,somewhat motivated,sometimes,living room or kitchen,class 6 to 8,mostly encourage me,good,75.12,2,0,4,5,0,0,1,2
2703100948200231,no,0.75,8.0,3.0,not motivated at all,rarely,with siblings,no formal education,neither encourage nor distract,good,77.03,2,0,2,4,4,4,3,2
2104000078000396,no,0.75,8.0,3.0,not motivated at all,rarely,with siblings,no formal education,neither encourage nor distract,good,73.21,1,0,2,4,4,4,3,2
6201300027700318,no,0.75,8.0,3.0,not motivated at all,rarely,living room or kitchen,no formal education,neither encourage nor distract,good,74.16,1,0,2,4,0,4,3,2
2703100948006971,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,66.99,1,0,2,0,0,5,0,1
7101001257200241,no,0.75,8.0,3.0,not motivated at all,rarely,with siblings,no formal education,neither encourage nor distract,good,66.51,1,0,2,4,4,4,3,2
2703100947906052,no,0.75,8.0,3.0,not motivated at all,rarely,living room or kitchen,no formal education,neither encourage nor distract,good,77.99,2,0,2,4,0,4,3,2
2703100948100166,no,0.75,8.0,3.0,not motivated at all,rarely,living room or kitchen,higher secondary / plus two or above,neither encourage nor distract,good,76.08,2,0,2,4,0,2,3,2
2703100948200372,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,no formal education,neither encourage nor distract,good,73.68,1,0,2,0,0,4,3,2
7200700018002700,no,0.75,8.0,3.0,somewhat motivated,rarely,living room or kitchen,class 9 to 10,mostly encourage me,good,48.8,0,0,4,4,0,1,1,2
2703100798001810,no,0.75,8.0,3.0,not motivated at all,sometimes,living room or kitchen,no formal education,neither encourage nor distract,good,74.64,1,0,2,5,0,4,3,2
2703100948200365,no,0.75,8.0,3.0,not motivated at all,sometimes,study on bed or floor,up to class 5,mostly distract me,excellent,33.01,0,0,2,5,3,5,0,0
901300037500159,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,neither encourage nor distract,good,41.63,0,0,2,0,0,5,3,2
7100100397901652,no,0.75,8.0,3.0,motivated,rarely,with siblings,class 9 to 10,mostly encourage me,good,69.86,1,0,0,4,4,1,1,2
2503700128002096,no,0.75,8.0,3.0,not motivated at all,sometimes,living room or kitchen,no formal education,mostly encourage me,good,74.64,1,0,2,5,0,4,1,2
2703101338001879,no,0.75,8.0,3.0,slightly motivated,never,own quiet room or dedicated study space,higher secondary / plus two or above,"yes, always encourage me",good,69.38,1,0,3,2,2,2,5,2
2703105537502270,no,0.75,8.0,3.0,somewhat motivated,sometimes,living room or kitchen,no formal education,neither encourage nor distract,good,60.77,1,0,4,5,0,4,3,2
2703100948200399,no,0.75,8.0,3.0,not motivated at all,rarely,with siblings,no formal education,neither encourage nor distract,good,79.43,2,0,2,4,4,4,3,2
2703100947805505,no,0.75,8.0,3.0,somewhat motivated,rarely,living room or kitchen,class 6 to 8,mostly encourage me,good,66.03,1,0,4,4,0,0,1,2
2703100948006898,no,0.75,8.0,3.0,not motivated at all,rarely,with siblings,no formal education,neither encourage nor distract,good,76.56,2,0,2,4,4,4,3,2
2703100947603780,no,0.75,8.0,3.0,somewhat motivated,rarely,living room or kitchen,class 6 to 8,mostly encourage me,good,75.12,2,0,4,4,0,0,1,2
2703100948006848,no,0.75,8.0,3.0,not motivated at all,rarely,with siblings,no formal education,neither encourage nor distract,good,47.37,0,0,2,4,4,4,3,2
2703100948006919,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,72.25,1,0,2,0,0,5,0,1
1101700028000287,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,neither encourage nor distract,good,74.16,1,0,2,0,0,5,3,2
2703100947805066,no,0.75,8.0,3.0,not motivated at all,rarely,living room or kitchen,no formal education,neither encourage nor distract,good,67.94,1,0,2,4,0,4,3,2
2502300067903036,no,0.75,8.0,3.0,not motivated at all,rarely,living room or kitchen,no formal education,neither encourage nor distract,good,65.07,1,0,2,4,0,4,3,2
2703100948007309,no,0.75,8.0,3.0,not motivated at all,almost always,study on bed or floor,up to class 5,neither encourage nor distract,good,77.03,2,0,2,0,3,5,3,2
2703100948200359,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,76.56,2,0,2,0,0,5,0,1
2703105437301354,yes,0.75,8.0,3.0,somewhat motivated,sometimes,study on bed or floor,no formal education,"no, they distract me a lot",very poor,70.33,1,1,4,5,3,4,4,5
2703100948100221,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,53.59,0,0,2,0,0,5,0,1
2703100947906038,no,0.75,8.0,3.0,somewhat motivated,rarely,living room or kitchen,class 9 to 10,mostly encourage me,good,72.25,1,0,4,4,0,1,1,2
2703100948200305,no,0.75,8.0,3.0,not motivated at all,almost always,study on bed or floor,no formal education,"no, they distract me a lot",good,34.45,0,0,2,0,3,4,4,2
3201900197700168,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,76.56,2,0,2,0,0,5,0,1
2703100948006831,no,0.75,8.0,3.0,not motivated at all,sometimes,living room or kitchen,no formal education,neither encourage nor distract,good,74.16,1,0,2,5,0,4,3,2
901300318100009,no,0.75,8.0,3.0,not motivated at all,rarely,with siblings,no formal education,neither encourage nor distract,good,72.25,1,0,2,4,4,4,3,2
1400700188000435,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,excellent,39.71,0,0,2,0,0,5,0,0
2703100947905776,no,0.75,8.0,3.0,not motivated at all,rarely,with siblings,no formal education,neither encourage nor distract,good,73.21,1,0,2,4,4,4,3,2
2703100947502806,no,0.75,8.0,3.0,motivated,never,living room or kitchen,higher secondary / plus two or above,neither encourage nor distract,fair,78.95,2,0,0,2,0,2,3,1
2703100948200189,no,0.75,8.0,3.0,not motivated at all,rarely,living room or kitchen,no formal education,neither encourage nor distract,good,50.24,0,0,2,4,0,4,3,2
2703100948006981,yes,0.75,8.0,3.0,not motivated at all,sometimes,living room or kitchen,class 6 to 8,mostly encourage me,good,74.16,1,1,2,5,0,0,1,2
2703100947805077,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,68.42,1,0,2,0,0,5,0,1
1801000027700558,no,0.75,8.0,3.0,not motivated at all,almost always,study on bed or floor,up to class 5,mostly distract me,good,26.32,0,0,2,0,3,5,0,2
7101200228001012,no,0.75,8.0,3.0,somewhat motivated,rarely,living room or kitchen,class 9 to 10,mostly encourage me,good,74.16,1,0,4,4,0,1,1,2
5900700747900617,no,0.75,8.0,3.0,motivated,sometimes,living room or kitchen,no formal education,mostly encourage me,good,48.8,0,0,0,5,0,4,1,2
2703100947905671,no,0.75,8.0,3.0,not motivated at all,rarely,living room or kitchen,no formal education,neither encourage nor distract,good,68.9,1,0,2,4,0,4,3,2
2703100947704600,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,76.08,2,0,2,0,0,5,0,1
2703100948200315,no,0.75,8.0,3.0,not motivated at all,sometimes,living room or kitchen,class 6 to 8,mostly encourage me,good,28.23,0,0,2,5,0,0,1,2
2703100947502929,no,0.75,8.0,3.0,not motivated at all,rarely,with siblings,no formal education,neither encourage nor distract,good,55.98,0,0,2,4,4,4,3,2
2703100948200427,no,0.75,8.0,3.0,not motivated at all,almost always,study on bed or floor,up to class 5,neither encourage nor distract,good,15.79,0,0,2,0,3,5,3,2
1610100077300101,no,0.75,8.0,3.0,somewhat motivated,rarely,living room or kitchen,class 6 to 8,mostly encourage me,good,64.59,1,0,4,4,0,0,1,2
2703100948200296,no,0.75,8.0,3.0,motivated,rarely,with siblings,higher secondary / plus two or above,mostly encourage me,good,79.43,2,0,0,4,4,2,1,2
2703100948200234,no,0.75,8.0,3.0,not motivated at all,rarely,with siblings,no formal education,neither encourage nor distract,good,75.6,2,0,2,4,4,4,3,2
2703100947906027,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,no formal education,neither encourage nor distract,good,73.68,1,0,2,0,0,4,3,2
2703100948007004,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,66.51,1,0,2,0,0,5,0,1
2703100947805048,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,65.55,1,0,2,0,0,5,0,1
2703105558100110,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,76.56,2,0,2,0,0,5,0,1
7300600027901304,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,75.12,2,0,2,0,0,5,0,1
1909300017901168,no,0.75,8.0,3.0,not motivated at all,rarely,with siblings,no formal education,neither encourage nor distract,good,78.95,2,0,2,4,4,4,3,2
2703100948200168,no,0.75,8.0,3.0,somewhat motivated,sometimes,living room or kitchen,class 6 to 8,mostly encourage me,good,77.03,2,0,4,5,0,0,1,2
2703105437902619,no,0.75,8.0,3.0,not motivated at all,rarely,with siblings,no formal education,neither encourage nor distract,good,77.99,2,0,2,4,4,4,3,2
2703100948200152,no,0.75,8.0,3.0,somewhat motivated,rarely,living room or kitchen,class 9 to 10,mostly encourage me,good,76.56,2,0,4,4,0,1,1,2
2703100948006875,no,0.75,8.0,3.0,not motivated at all,almost always,study on bed or floor,up to class 5,neither encourage nor distract,good,37.32,0,0,2,0,3,5,3,2
2703100947905853,no,0.75,8.0,3.0,not motivated at all,almost always,with siblings,up to class 5,mostly distract me,fair,55.02,0,0,2,0,4,5,0,1
1704800458004855,no,0.75,8.0,3.0,motivated,rarely,study on bed or floor,no formal education,"no, they distract me a lot",very poor,70.33,1,0,0,4,3,4,4,5
2703109638004490,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,,,0,2,0,0,5,0,1
2703100948200146,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,no formal education,neither encourage nor distract,good,79.43,2,0,2,0,0,4,3,2
2703103497900587,no,0.75,8.0,3.0,motivated,sometimes,with siblings,higher secondary / plus two or above,mostly encourage me,good,78.95,2,0,0,5,4,2,1,2
2502700377900765,no,0.75,8.0,3.0,somewhat motivated,sometimes,living room or kitchen,class 6 to 8,mostly encourage me,good,77.03,2,0,4,5,0,0,1,2
2703100947704599,yes,0.75,8.0,3.0,not motivated at all,rarely,with siblings,up to class 5,neither encourage nor distract,good,68.42,1,1,2,4,4,5,3,2
2703100947905611,no,0.75,8.0,3.0,very highly motivated,rarely,with siblings,higher secondary / plus two or above,neither encourage nor distract,good,98.5,3,0,5,4,4,2,3,2
2703100948006828,no,0.75,8.0,3.0,not motivated at all,rarely,with siblings,no formal education,neither encourage nor distract,good,74.16,1,0,2,4,4,4,3,2
2703100948007001,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,64.59,1,0,2,0,0,5,0,1
2703102557800703,no,0.75,8.0,3.0,somewhat motivated,rarely,living room or kitchen,class 6 to 8,mostly encourage me,good,68.9,1,0,4,4,0,0,1,2
2703107017600262,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,55.02,0,0,2,0,0,5,0,1
2703100948100178,yes,0.75,8.0,3.0,somewhat motivated,sometimes,study on bed or floor,no formal education,"no, they distract me a lot",very poor,57.42,0,1,4,5,3,4,4,5
2703100948200253,yes,0.75,8.0,3.0,somewhat motivated,sometimes,living room or kitchen,higher secondary / plus two or above,mostly encourage me,good,79.43,2,1,4,5,0,2,1,2
2703100947805530,no,0.75,8.0,3.0,not motivated at all,sometimes,living room or kitchen,class 6 to 8,mostly encourage me,good,70.81,1,0,2,5,0,0,1,2
2703100948100399,no,0.75,8.0,3.0,not motivated at all,almost always,study on bed or floor,up to class 5,neither encourage nor distract,poor,25.36,0,0,2,0,3,5,3,4
2703102027902244,yes,0.75,8.0,3.0,very highly motivated,rarely,with siblings,higher secondary / plus two or above,mostly encourage me,good,44.5,0,1,5,4,4,2,1,2
7101000727400605,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,53.59,0,0,2,0,0,5,0,1
2703100127801178,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,68.42,1,0,2,0,0,5,0,1
2703100947905836,no,0.75,8.0,3.0,motivated,rarely,living room or kitchen,class 6 to 8,mostly encourage me,good,72.73,1,0,0,4,0,0,1,2
2703100947603697,no,0.75,8.0,3.0,not motivated at all,rarely,with siblings,no formal education,neither encourage nor distract,good,76.08,2,0,2,4,4,4,3,2
2703106797700533,no,0.75,8.0,3.0,somewhat motivated,sometimes,living room or kitchen,class 6 to 8,mostly encourage me,good,70.81,1,0,4,5,0,0,1,2
2703100947906654,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,64.11,1,0,2,0,0,5,0,1
2703100947906639,no,0.75,8.0,3.0,motivated,rarely,study on bed or floor,no formal education,"no, they distract me a lot",very poor,80.38,2,0,0,4,3,4,4,5
2703100948200414,no,0.75,8.0,3.0,motivated,rarely,with siblings,class 9 to 10,mostly encourage me,good,77.99,2,0,0,4,4,1,1,2
2703100948100129,yes,0.75,8.0,3.0,somewhat motivated,rarely,living room or kitchen,class 9 to 10,mostly encourage me,good,71.77,1,1,4,4,0,1,1,2
2703100948200401,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,67.46,1,0,2,0,0,5,0,1
2703100948200220,yes,0.75,8.0,3.0,not motivated at all,almost always,study on bed or floor,up to class 5,neither encourage nor distract,good,69.38,1,1,2,0,3,5,3,2
1906400427902576,no,0.75,8.0,3.0,motivated,rarely,with siblings,higher secondary / plus two or above,neither encourage nor distract,good,71.29,1,0,0,4,4,2,3,2
2703100947905786,no,0.75,8.0,3.0,not motivated at all,sometimes,living room or kitchen,no formal education,neither encourage nor distract,good,52.63,0,0,2,5,0,4,3,2
2703100947905593,no,0.75,8.0,3.0,not motivated at all,rarely,with siblings,no formal education,neither encourage nor distract,good,71.77,1,0,2,4,4,4,3,2
2703106447901274,no,0.75,8.0,3.0,somewhat motivated,rarely,living room or kitchen,class 9 to 10,mostly encourage me,good,70.81,1,0,4,4,0,1,1,2
2703100948006915,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,no formal education,neither encourage nor distract,good,73.21,1,0,2,0,0,4,3,2
2703100948006933,no,0.75,8.0,3.0,not motivated at all,rarely,living room or kitchen,higher secondary / plus two or above,neither encourage nor distract,good,74.64,1,0,2,4,0,2,3,2
2703100948007010,no,0.75,8.0,3.0,somewhat motivated,sometimes,living room or kitchen,class 6 to 8,mostly encourage me,good,76.56,2,0,4,5,0,0,1,2
2703100948006862,no,0.75,8.0,3.0,not motivated at all,rarely,with siblings,no formal education,neither encourage nor distract,good,72.25,1,0,2,4,4,4,3,2
2703106017500409,no,0.75,8.0,3.0,not motivated at all,rarely,with siblings,no formal education,neither encourage nor distract,good,81.82,2,0,2,4,4,4,3,2
2703100947805528,no,0.75,8.0,3.0,motivated,rarely,with siblings,higher secondary / plus two or above,mostly encourage me,fair,80.38,2,0,0,4,4,2,1,1
2703000327600435,no,0.75,8.0,3.0,motivated,sometimes,living room or kitchen,higher secondary / plus two or above,mostly encourage me,good,78.47,2,0,0,5,0,2,1,2
2703100948006968,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,49.76,0,0,2,0,0,5,0,1
2703100947905799,no,0.75,8.0,3.0,not motivated at all,rarely,with siblings,no formal education,neither encourage nor distract,good,73.68,1,0,2,4,4,4,3,2
2703100948200392,no,0.75,8.0,3.0,not motivated at all,rarely,living room or kitchen,no formal education,neither encourage nor distract,good,73.68,1,0,2,4,0,4,3,2
2703106017600492,no,0.75,8.0,3.0,somewhat motivated,sometimes,living room or kitchen,class 6 to 8,mostly encourage me,good,73.68,1,0,4,5,0,0,1,2
2703100948200360,no,0.75,8.0,3.0,somewhat motivated,rarely,living room or kitchen,class 6 to 8,mostly encourage me,good,73.68,1,0,4,4,0,0,1,2
2703100947805514,no,0.75,8.0,3.0,not motivated at all,sometimes,living room or kitchen,class 6 to 8,mostly encourage me,good,77.51,2,0,2,5,0,0,1,2
2703100947805090,no,0.75,8.0,3.0,somewhat motivated,sometimes,living room or kitchen,class 6 to 8,mostly encourage me,good,76.08,2,0,4,5,0,0,1,2
3700700087601129,no,0.75,8.0,3.0,not motivated at all,rarely,living room or kitchen,no formal education,neither encourage nor distract,good,78.47,2,0,2,4,0,4,3,2
2703100947402069,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,no formal education,neither encourage nor distract,good,60.77,1,0,2,0,0,4,3,2
7101001307200227,yes,0.75,8.0,3.0,very highly motivated,sometimes,own quiet room or dedicated study space,higher secondary / plus two or above,mostly encourage me,good,74.16,1,1,5,5,2,2,1,2
2703100948006815,no,0.75,8.0,3.0,not motivated at all,rarely,living room or kitchen,no formal education,neither encourage nor distract,good,68.9,1,0,2,4,0,4,3,2
2703100948200314,no,0.75,8.0,3.0,motivated,rarely,with siblings,higher secondary / plus two or above,mostly encourage me,good,79.9,2,0,0,4,4,2,1,2
2703100948200355,no,0.75,8.0,3.0,not motivated at all,rarely,with siblings,no formal education,neither encourage nor distract,good,73.21,1,0,2,4,4,4,3,2
2703100948100139,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,no formal education,neither encourage nor distract,good,75.12,2,0,2,0,0,4,3,2
3203200137901109,no,0.75,8.0,3.0,not motivated at all,sometimes,living room or kitchen,no formal education,mostly encourage me,good,76.08,2,0,2,5,0,4,1,2
2703101727400405,no,0.75,8.0,3.0,nan,nan,nan,nan,nan,nan,0.0,0,0,1,1,1,3,2,3
2703100947905646,no,0.75,8.0,3.0,slightly motivated,rarely,with siblings,class 9 to 10,mostly encourage me,good,72.73,1,0,3,4,4,1,1,2
2700700027900444,no,0.75,8.0,3.0,not motivated at all,almost always,with siblings,up to class 5,mostly distract me,fair,52.15,0,0,2,0,4,5,0,1
2703100947704630,no,0.75,8.0,3.0,not motivated at all,rarely,living room or kitchen,no formal education,neither encourage nor distract,good,72.73,1,0,2,4,0,4,3,2
5904800228100797,no,0.75,8.0,3.0,nan,nan,nan,nan,nan,nan,0.0,0,0,1,1,1,3,2,3
2703106457901739,no,0.75,8.0,3.0,motivated,rarely,study on bed or floor,no formal education,"no, they distract me a lot",very poor,66.03,1,0,0,4,3,4,4,5
3201900197700092,no,0.75,8.0,3.0,slightly motivated,never,own quiet room or dedicated study space,higher secondary / plus two or above,"yes, always encourage me",good,47.37,0,0,3,2,2,2,5,2
1609000267602439,no,0.75,8.0,3.0,nan,nan,nan,nan,nan,nan,,,0,1,1,1,3,2,3
2703100947905807,no,0.75,8.0,3.0,not motivated at all,rarely,with siblings,no formal education,neither encourage nor distract,good,75.12,2,0,2,4,4,4,3,2
2703101597902116,no,0.75,8.0,3.0,not motivated at all,rarely,with siblings,no formal education,neither encourage nor distract,good,77.03,2,0,2,4,4,4,3,2
2703107017600269,no,0.75,8.0,3.0,somewhat motivated,rarely,living room or kitchen,class 6 to 8,mostly encourage me,good,65.55,1,0,4,4,0,0,1,2
2204400058000643,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,57.42,0,0,2,0,0,5,0,1
2703106748000478,no,0.75,8.0,3.0,not motivated at all,almost always,study on bed or floor,no formal education,"no, they distract me a lot",fair,2.39,0,0,2,0,3,4,4,1
2703100947905838,no,0.75,8.0,3.0,somewhat motivated,rarely,living room or kitchen,class 9 to 10,mostly encourage me,good,76.56,2,0,4,4,0,1,1,2
2703104007900901,no,0.75,8.0,3.0,motivated,sometimes,living room or kitchen,no formal education,neither encourage nor distract,good,64.11,1,0,0,5,0,4,3,2
2703100747900271,no,0.75,8.0,3.0,not motivated at all,rarely,living room or kitchen,class 6 to 8,neither encourage nor distract,good,55.98,0,0,2,4,0,0,3,2
6501800058000380,yes,0.75,8.0,3.0,not motivated at all,sometimes,living room or kitchen,no formal education,neither encourage nor distract,good,70.33,1,1,2,5,0,4,3,2
2703100948100145,no,0.75,8.0,3.0,somewhat motivated,sometimes,living room or kitchen,no formal education,neither encourage nor distract,good,67.94,1,0,4,5,0,4,3,2
2703100948200209,no,0.75,8.0,3.0,motivated,rarely,study on bed or floor,no formal education,"no, they distract me a lot",very poor,71.29,1,0,0,4,3,4,4,5
2703100747700234,no,0.75,8.0,3.0,not motivated at all,almost always,study on bed or floor,up to class 5,neither encourage nor distract,fair,69.38,1,0,2,0,3,5,3,1
2703100948200409,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,69.86,1,0,2,0,0,5,0,1
5800700097601213,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,78.47,2,0,2,0,0,5,0,1
2703100947805056,no,0.75,8.0,3.0,not motivated at all,rarely,with siblings,no formal education,neither encourage nor distract,good,66.51,1,0,2,4,4,4,3,2
2703100948006902,yes,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,neither encourage nor distract,good,41.15,0,1,2,0,0,5,3,2
2703100948200285,no,0.75,8.0,3.0,not motivated at all,sometimes,living room or kitchen,no formal education,neither encourage nor distract,good,62.68,1,0,2,5,0,4,3,2
2703106617600401,no,0.75,8.0,3.0,not motivated at all,rarely,living room or kitchen,up to class 5,neither encourage nor distract,good,67.94,1,0,2,4,0,5,3,2
2703100948200389,no,0.75,8.0,3.0,motivated,never,with siblings,higher secondary / plus two or above,mostly encourage me,good,80.38,2,0,0,2,4,2,1,2
2703100947805061,no,0.75,8.0,3.0,not motivated at all,almost always,study on bed or floor,up to class 5,neither encourage nor distract,fair,25.36,0,0,2,0,3,5,3,1
2703100948200215,no,0.75,8.0,3.0,not motivated at all,rarely,with siblings,no formal education,neither encourage nor distract,good,73.68,1,0,2,4,4,4,3,2
1702100017400651,no,0.75,8.0,3.0,not motivated at all,rarely,with siblings,no formal education,neither encourage nor distract,good,58.37,0,0,2,4,4,4,3,2
2703100948006860,no,0.75,8.0,3.0,not motivated at all,almost always,study on bed or floor,up to class 5,neither encourage nor distract,poor,53.11,0,0,2,0,3,5,3,4
2703100948200272,no,0.75,8.0,3.0,not motivated at all,almost always,study on bed or floor,up to class 5,neither encourage nor distract,fair,30.14,0,0,2,0,3,5,3,1
2703107017600248,no,0.75,8.0,3.0,not motivated at all,rarely,living room or kitchen,no formal education,neither encourage nor distract,good,63.16,1,0,2,4,0,4,3,2
2703100948006857,no,0.75,8.0,3.0,not motivated at all,almost always,study on bed or floor,up to class 5,neither encourage nor distract,good,18.66,0,0,2,0,3,5,3,2
2703100948006967,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,66.99,1,0,2,0,0,5,0,1
1606300107703488,no,0.75,8.0,3.0,not motivated at all,almost always,study on bed or floor,up to class 5,neither encourage nor distract,good,31.58,0,0,2,0,3,5,3,2
2703100948006964,no,0.75,8.0,3.0,not motivated at all,rarely,with siblings,no formal education,neither encourage nor distract,good,54.55,0,0,2,4,4,4,3,2
2703100948006987,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,no formal education,neither encourage nor distract,good,46.41,0,0,2,0,0,4,3,2
4703600067400610,no,0.75,8.0,3.0,not motivated at all,almost always,study on bed or floor,up to class 5,neither encourage nor distract,good,7.66,0,0,2,0,3,5,3,2
7002100027901859,yes,0.75,8.0,3.0,very highly motivated,sometimes,own quiet room or dedicated study space,higher secondary / plus two or above,mostly encourage me,good,72.25,1,1,5,5,2,2,1,2
7200700167500546,yes,0.75,8.0,3.0,not motivated at all,sometimes,living room or kitchen,class 6 to 8,mostly encourage me,good,69.86,1,1,2,5,0,0,1,2
2703100948006974,no,0.75,8.0,3.0,not motivated at all,sometimes,living room or kitchen,class 6 to 8,mostly encourage me,good,58.37,0,0,2,5,0,0,1,2
2703100948200284,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,70.33,1,0,2,0,0,5,0,1
1701700077500251,no,0.75,8.0,3.0,not motivated at all,rarely,living room or kitchen,no formal education,neither encourage nor distract,good,57.89,0,0,2,4,0,4,3,2
2703109767901162,no,0.75,8.0,3.0,not motivated at all,rarely,with siblings,no formal education,neither encourage nor distract,good,71.29,1,0,2,4,4,4,3,2
2703100947805502,no,0.75,8.0,3.0,not motivated at all,sometimes,living room or kitchen,class 6 to 8,mostly encourage me,good,65.07,1,0,2,5,0,0,1,2
2703100948100153,no,0.75,8.0,3.0,not motivated at all,almost always,study on bed or floor,up to class 5,neither encourage nor distract,good,74.64,1,0,2,0,3,5,3,2
2503700128002080,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,60.29,1,0,2,0,0,5,0,1
2703100947906030,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,71.29,1,0,2,0,0,5,0,1
2703105437902558,no,0.75,8.0,3.0,motivated,rarely,living room or kitchen,up to class 5,neither encourage nor distract,good,74.64,1,0,0,4,0,5,3,2
2703100948006896,no,0.75,8.0,3.0,not motivated at all,sometimes,living room or kitchen,no formal education,mostly encourage me,good,64.59,1,0,2,5,0,4,1,2
2703100947906004,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,no formal education,neither encourage nor distract,good,68.42,1,0,2,0,0,4,3,2
2502700377800655,yes,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,no formal education,neither encourage nor distract,good,70.33,1,1,2,0,0,4,3,2
2703100948200428,no,0.75,8.0,3.0,not motivated at all,almost always,study on bed or floor,up to class 5,neither encourage nor distract,good,26.32,0,0,2,0,3,5,3,2
1704800298000406,no,0.75,8.0,3.0,somewhat motivated,rarely,living room or kitchen,class 9 to 10,mostly encourage me,good,73.68,1,0,4,4,0,1,1,2
2703100947704617,no,0.75,8.0,3.0,motivated,rarely,living room or kitchen,no formal education,neither encourage nor distract,good,69.38,1,0,0,4,0,4,3,2
2703100948200252,no,0.75,8.0,3.0,not motivated at all,almost always,study on bed or floor,up to class 5,neither encourage nor distract,good,34.93,0,0,2,0,3,5,3,2
2703100947906016,no,0.75,8.0,3.0,somewhat motivated,sometimes,living room or kitchen,no formal education,neither encourage nor distract,good,76.56,2,0,4,5,0,4,3,2
